citing	cited	type	confidence	evidence
0709.0742	nucl-th/0403053	uses	high	the citing paper says 'the viscous fluid cools more rapidly than the ideal one [TARGET]' and 'this was also seen in Refs. [TARGET]'
0709.0742	nucl-th/0610108	uses	high	the citing paper says 'the deviation from local thermal equilibrium is given by the last term in Eq.() [TARGET]'
0709.0742	hep-th/0703243	uses	high	the citing paper says 'a much shorter value, such as the AdS/CFT motivated number [TARGET]'
0709.0742	nucl-th/0701032	background	low	the context is a bare reference to a paper without specific relationship
0709.0845	nucl-th/0204023	background	low	The citation context is a list of references with no surrounding sentence describing the cited paper's role.
0709.0845	nucl-th/0110037	background	low	The citation context is a list of references with no surrounding sentence describing the cited paper's role.
0709.0845	nucl-th/0405068	background	low	The citation context is a list of references with no surrounding sentence describing the cited paper's role.
0709.0900	nucl-th/0403049	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	0705.1738	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	0707.2795	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	nucl-th/0508045	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	nucl-th/0407032	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	0706.3497	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0900	nucl-th/0509009	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0709.0969	nucl-th/0610027	contrasts	high	the bands are not chiral partner bands at all [TARGET]
0709.0969	0709.1245	background	medium	the bands in 128Cs and 135Nd have similar transition rates
0709.1006	nucl-th/9907088	background	low	The citation context is a bare mention of a preprint reference with no specific relationship asserted.
0709.1053	nucl-th/0605070	background	low	The citation context is a bare mention in a list of references with no surrounding sentence describing the relationship.
0709.1053	nucl-th/0612010	background	low	The citation context is a bare mention in a list of references with no surrounding sentence describing the relationship.
0709.1053	0709.3677	background	low	The citation context is a bare mention in a list of references with no surrounding sentence describing the relationship.
0709.1169	hep-ph/9511397	background	low	The context is a list of references with no specific relationship asserted.
0709.1169	hep-lat/0602010	extends	high	citing paper says 'Recently, we [TARGET] have performed a mixed-action lattice QCD calculation of the K+ K+ scattering length' indicating the cited work is the authors' own prior work that they build upon.
0709.1169	astro-ph/0608360	background	low	The context mentions strange hadrons in neutron stars as a general background topic.
0709.1169	hep-lat/0510024	uses	high	citing paper says 'used mixed-action χ-PT calculations of the scattering length [TARGET] to extrapolate' showing the cited work is used as a tool.
0709.1169	hep-lat/0503009	background	low	The context is a list of references with no specific relationship asserted.
0709.1169	hep-lat/0604013	extends	high	citing paper says 'Recently, we [TARGET] have performed a mixed-action lattice QCD calculation of the K+ K+ scattering length' indicating the cited work is the authors' own prior work that they build upon.
0709.1169	nucl-th/0411031	background	low	The context is a list of references with no specific relationship asserted.
0709.1169	hep-lat/0403028	background	low	The context mentions the first calculation of the I=3/2 K scattering length in quenched QCD as a prior work.
0709.1169	hep-lat/0611003	uses	high	citing paper says 'the linear combination of Gasser-Leutwyler coefficients contributing to the I=2 ππ scattering length at NLO is the same as the combination contributing to the I=1 KK scattering length [TARGET]' showing the cited work is used as a reference for a formula.
0709.1169	hep-lat/0312004	uses	high	citing paper says 'The regulated three-dimensional sum is [TARGET]' and provides an equation, showing the cited work is used as a source for a formula.
0709.1169	hep-lat/0605014	extends	high	citing paper says 'Recently, we [TARGET] have performed a mixed-action lattice QCD calculation of the K+ K+ scattering length' indicating the cited work is the authors' own prior work that they build upon.
0709.1169	0706.0035	uses	high	citing paper says 'mixed-action theories with chirally-symmetric valence fermions exhibit many universal features [TARGET]' showing the cited work is used as support for a general statement.
0709.1169	nucl-th/0507004	background	low	The context is a list of references with no specific relationship asserted.
0709.1169	hep-lat/0601033	uses	high	citing paper says 'In Ref. [TARGET], the exponential volume corrections were determined for the I=2 ππ system' showing the cited work is used as a reference for a specific result.
