citing	cited	type	confidence	evidence
0705.3385	nucl-th/0506026	background	medium	these Coulomb corrections are a well known subset of the two-photon corrections calculated in Refs. [TARGET]
0705.3385	hep-ph/0502013	background	medium	Another approach to calculating the two-photon exchange contributions was taken in Refs. [TARGET] within the framework of generalized parton distributions.
0705.3385	hep-ph/0608337	compares	high	The results of this new analysis were compared to the results of our previous analysis [TARGET]
0705.3385	nucl-th/0002058	background	medium	Another source of corrections to consider are mathematical approximations and corrections due to the nucleon size effects which give a further 1% level contribution [TARGET].
0705.3385	nucl-th/0306076	background	medium	these Coulomb corrections are a well known subset of the two-photon corrections calculated in Refs. [TARGET]
0705.3420	hep-lat/0402006	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0608003	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0104001	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-ph/9804403	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0610046	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0205016	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0609068	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	0704.3234	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0604004	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3420	hep-lat/0305007	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3439	nucl-th/0302077	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3439	nucl-th/0606010	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3814	hep-ph/0409310	compares	high	We consider an analogy with the Hadron Resonance Gas model [TARGET]
0705.3814	hep-lat/0411023	uses	high	we adopted the imaginary chemical potential approach [TARGET]
0705.3814	hep-ph/0604060	background	medium	Analytic techniques are being refined more and more, so to be able to capture the features of the system closer and closer to Tc [TARGET]
0705.3814	nucl-th/0312010	background	medium	This is expected on physical grounds, as well as from the behaviour of the susceptibilities [TARGET]
0705.3814	hep-ph/0510110	background	high	In Ref. [TARGET] it was underscored that if the derivatives of the masses with respect to the chemical potential are large enough, the simple interpretation ... has to be revised
0705.3814	hep-lat/0208078	background	medium	Other studies in the quark gluon plasma phase have addressed the higher temperature regime [TARGET]
0705.3814	0705.3420	background	low	Bare mention in a list of references
0705.3814	hep-ph/0306208	contrasts	high	A cross check with the Hadron Resonance which uses the Taylor approach requires the computation of an infinite number of derivatives [TARGET], while the Fourier analysis ... needs only one parameter fit
0705.3814	hep-lat/0303013	background	medium	This is expected on physical grounds, as well as from the behaviour of the susceptibilities [TARGET]
0705.3814	hep-lat/0204010	uses	high	as noted in [TARGET]
0705.3814	nucl-th/0611104	background	medium	see e.g. [TARGET] for recent reviews and a complete set of references
0705.3814	hep-lat/0205016	background	low	Bare mention in a list of references
0705.3814	hep-lat/0305007	background	low	Bare mention in a list of references
0705.3968	nucl-th/9505016	uses	high	The resulting hadronic system evolves according to A Relativistic Transport (ART) model [TARGET]
0705.3968	nucl-th/0202086	background	medium	phi meson production [TARGET] is listed among other observables studied within the AMPT model
0705.3968	hep-ph/0101136	background	medium	macroscopic hydrodynamic models [TARGET] are mentioned as one type of model used to understand RHIC results
0705.3968	hep-ph/0505212	background	low	bare citation in a reference list without context
0705.3968	nucl-th/9907017	background	low	bare citation in a reference list without context
0705.3968	nucl-th/0512049	uses	high	ideal hydrodynamic solutions, which require at least pressure isotropy to be reached and maintained [TARGET]
0705.3968	nucl-th/0305024	uses	high	closest partons are converted into hadrons via the coalescence model [TARGET]
0705.3968	nucl-th/0007003	background	medium	charmonium production [TARGET] is listed among other observables studied within the AMPT model
0705.3968	hep-ph/0703233	background	low	bare citation in a reference list without context
0705.3968	nucl-th/9709009	uses	high	The evolution of the partonic matter is simulated with Zhang's Parton Cascade (ZPC) [TARGET]
0705.3968	nucl-th/0207042	background	medium	microscopic transport models [TARGET] are mentioned as one type of model used to understand RHIC results
0705.3968	nucl-th/0408021	background	medium	higher-order flows [TARGET] is listed among other observables studied within the AMPT model
0705.3968	nucl-th/0606051	extends	high	There are recent attempts of improving the current description in the AMPT model by imposing hadronization at fixed time [TARGET]
